Time (s),Rx (V),Tx (V)
0.00350419,-0.00528805,0.164469
0.00350482,0.00130476,0.160826
0.00350545,-0.00528805,0.168113
0.00350608,-0.00528805,0.171756
0.00350671,-0.00528805,0.175399
0.00350734,-0.00199165,0.175399
0.00350797,-0.00858446,0.168113
0.0035086,-0.00528805,0.171756
0.00350923,-0.00528805,0.171756
0.00350986,-0.00858446,0.171756
0.00351049,-0.00528805,0.175399
0.00351112,-0.00528805,0.175399
0.00351175,-0.00858446,0.168113
0.00351238,-0.00528805,0.168113
0.00351301,-0.00528805,0.168113
0.00351364,-0.00199165,0.168113
0.00351427,-0.00528805,0.171756
0.0035149,-0.00858446,0.168113
0.00351553,-0.0151773,0.168113
0.00351616,-0.0118809,0.171756
0.00351679,-0.00858446,0.171756
0.00351742,-0.00858446,0.175399
0.00351805,-0.00528805,0.175399
0.00351868,-0.00858446,0.168113
0.00351931,-0.0118809,0.168113
0.00351994,-0.00858446,0.168113
0.00352057,-0.00858446,0.171756
0.0035212,-0.00528805,0.168113
0.00352183,-0.00858446,0.175399
0.00352246,-0.00858446,0.175399
0.00352309,-0.00858446,0.168113
0.00352372,-0.00858446,0.168113
0.00352435,-0.00858446,0.168113
0.00352498,-0.0118809,0.171756
0.00352561,-0.00858446,0.175399
0.00352624,-0.00528805,0.171756
0.00352687,-0.00858446,0.168113
0.0035275,-0.00858446,0.168113
0.00352813,-0.00528805,0.168113
0.00352876,-0.00199165,0.168113
0.00352939,-0.00199165,0.168113
0.00353002,-0.00199165,0.160826
0.00353065,-0.00199165,0.164469
0.00353128,-0.0118809,0.171756
0.00353191,-0.0118809,0.175399
0.00353254,-0.0118809,0.171756
0.00353317,-0.00858446,0.171756
0.0035338,-0.00858446,0.175399
0.00353443,-0.00858446,0.175399
0.00353506,-0.0118809,0.171756
0.00353569,-0.00858446,0.171756
0.00353632,-0.00858446,0.171756
0.00353695,-0.00858446,0.171756
0.00353758,-0.00858446,0.171756
0.00353821,-0.00858446,0.168113
0.00353884,-0.00858446,0.175399
0.00353947,-0.0118809,0.171756
0.0035401,-0.0118809,0.168113
0.00354073,-0.00528805,0.171756
0.00354136,-0.00199165,0.168113
0.00354199,-0.00528805,0.175399
0.00354262,-0.00199165,0.182686
0.00354325,-0.00528805,0.179043
0.00354388,-0.00528805,0.175399
0.00354451,-0.00528805,0.175399
0.00354514,-0.00528805,0.175399
0.00354577,-0.0118809,0.179043
0.0035464,-0.00858446,0.175399
0.00354703,-0.00528805,0.171756
0.00354766,-0.00528805,0.168113
0.00354829,-0.00199165,0.171756
0.00354892,-0.00199165,0.168113
0.00354955,-0.00528805,0.171756
0.00355018,-0.00858446,0.168113
0.00355081,-0.00528805,0.168113
0.00355144,-0.00528805,0.164469
0.00355207,-0.00199165,0.164469
0.0035527,-0.00858446,0.168113
0.00355333,-0.00528805,0.164469
0.00355396,-0.00199165,0.160826
0.00355459,-0.00528805,0.160826
0.00355522,-0.00858446,0.164469
0.00355585,-0.00528805,0.168113
0.00355648,-0.00858446,0.171756
0.00355711,-0.00528805,0.168113
0.00355774,-0.00858446,0.164469
0.00355837,-0.00858446,0.160826
0.003559,-0.00858446,0.164469
0.00355963,-0.00528805,0.168113
0.00356026,-0.00858446,0.168113
0.00356089,-0.00199165,0.168113
0.00356152,-0.00199165,0.171756
0.00356215,-0.00528805,0.171756
0.00356278,-0.00528805,0.171756
0.00356341,-0.00199165,0.171756
0.00356404,-0.00528805,0.171756
0.00356467,-0.00528805,0.171756
0.0035653,-0.00528805,0.175399
0.00356593,-0.00528805,0.175399
0.00356656,-0.0118809,0.168113
0.00356719,-0.00858446,0.175399
0.00356782,-0.00528805,0.175399
0.00356845,-0.00528805,0.171756
0.00356908,-0.00858446,0.171756
0.00356971,-0.00858446,0.175399
0.00357034,-0.00528805,0.168113
0.00357097,-0.00199165,0.171756
0.0035716,-0.00528805,0.168113
0.00357223,-0.00199165,0.168113
0.00357286,-0.00528805,0.168113
0.00357349,-0.00858446,0.168113
0.00357412,-0.00858446,0.168113
0.00357475,-0.00858446,0.175399
0.00357538,-0.00528805,0.175399
0.00357601,-0.00528805,0.168113
0.00357664,-0.00858446,0.168113
0.00357727,-0.00528805,0.164469
0.0035779,-0.00199165,0.168113
0.00357853,-0.00858446,0.168113
0.00357916,-0.00528805,0.164469
0.00357979,-0.00528805,0.168113
0.00358042,-0.00528805,0.168113
0.00358105,-0.00858446,0.168113
0.00358168,-0.00528805,0.168113
0.00358231,-0.00199165,0.171756
0.00358294,-0.00528805,0.171756
0.00358357,-0.00528805,0.175399
0.0035842,-0.00858446,0.175399
0.00358483,-0.00858446,0.168113
0.00358546,-0.00858446,0.164469
0.00358609,-0.00858446,0.164469
0.00358672,-0.00528805,0.171756
0.00358735,-0.00858446,0.171756
0.00358798,-0.00858446,0.168113
0.00358861,-0.00528805,0.168113
0.00358924,-0.00528805,0.171756
0.00358987,-0.00858446,0.175399
0.0035905,-0.00528805,0.171756
0.00359113,-0.00528805,0.175399
0.00359176,-0.00528805,0.175399
0.00359239,-0.00528805,0.171756
0.00359302,-0.00858446,0.175399
0.00359365,-0.00858446,0.171756
0.00359428,-0.00528805,0.175399
0.00359491,-0.00528805,0.171756
0.00359554,-0.00199165,0.168113
0.00359617,-0.00199165,0.160826
0.0035968,-0.00199165,0.168113
0.00359743,-0.00528805,0.168113
0.00359806,-0.00858446,0.168113
0.00359869,-0.00528805,0.168113
0.00359932,-0.00858446,0.168113
0.00359995,-0.00858446,0.168113
0.00360058,-0.00858446,0.168113
0.00360121,-0.00858446,0.164469
0.00360184,-0.00858446,0.164469
0.00360247,-0.00528805,0.164469
0.0036031,-0.00528805,0.168113
0.00360373,-0.00528805,0.168113
0.00360436,-0.00199165,0.168113
0.00360499,-0.00199165,0.168113
0.00360562,-0.00528805,0.168113
0.00360625,-0.00528805,0.171756
0.00360688,-0.00528805,0.168113
0.00360751,0.00130476,0.168113
0.00360814,-0.00199165,0.171756
0.00360877,-0.00528805,0.171756
0.0036094,-0.00528805,0.171756
0.00361003,-0.00528805,0.171756
0.00361066,-0.00528805,0.168113
0.00361129,-0.00858446,0.164469
0.00361192,-0.00528805,0.164469
0.00361255,-0.00858446,0.168113
0.00361318,-0.00858446,0.171756
0.00361381,-0.00528805,0.171756
0.00361444,-0.00528805,0.171756
0.00361507,-0.00858446,0.168113
0.0036157,-0.00858446,0.168113
0.00361633,-0.00528805,0.168113
0.00361696,-0.00528805,0.171756
0.00361759,-0.00528805,0.171756
0.00361822,-0.00528805,0.171756
0.00361885,-0.00199165,0.171756
0.00361948,-0.00858446,0.171756
0.00362011,-0.00199165,0.168113
0.00362074,-0.00199165,0.168113
0.00362137,-0.00528805,0.168113
0.003622,-0.00858446,0.164469
0.00362263,-0.00858446,0.171756
0.00362326,-0.00858446,0.168113
0.00362389,-0.00528805,0.168113
0.00362452,-0.00528805,0.168113
0.00362515,-0.00528805,0.175399
0.00362578,-0.00528805,0.168113
0.00362641,-0.00199165,0.168113
0.00362704,-0.00528805,0.168113
0.00362767,-0.00528805,0.171756
0.0036283,-0.00199165,0.171756
0.00362893,-0.00528805,0.168113
0.00362956,-0.00858446,0.164469
0.00363019,-0.00858446,0.168113
0.00363082,-0.00528805,0.171756
0.00363145,-0.00199165,0.171756
0.00363208,-0.00858446,0.171756
0.00363271,-0.0118809,0.171756
0.00363334,-0.00199165,0.171756
0.00363397,-0.00199165,0.168113
0.0036346,-0.00528805,0.168113
0.00363523,-0.00528805,0.164469
0.00363586,-0.00528805,0.164469
0.00363649,-0.00528805,0.164469
0.00363712,0.00130476,0.171756
0.00363775,-0.00199165,0.171756
0.00363838,-0.00858446,0.175399
0.00363901,-0.0118809,0.171756
0.00363964,-0.0118809,0.168113
0.00364027,-0.00858446,0.171756
0.0036409,-0.00858446,0.168113
0.00364153,-0.0118809,0.168113
0.00364216,-0.00858446,0.168113
0.00364279,-0.00858446,0.175399
0.00364342,-0.00858446,0.171756
0.00364405,-0.00528805,0.171756
0.00364468,-0.00528805,0.168113
0.00364531,-0.00528805,0.171756
0.00364594,-0.00858446,0.164469
0.00364657,-0.00858446,0.164469
0.0036472,-0.00858446,0.164469
0.00364783,-0.00858446,0.171756
0.00364846,-0.0118809,0.168113
0.00364909,-0.00858446,0.171756
0.00364972,-0.00199165,0.168113
0.00365035,-0.00199165,0.168113
0.00365098,-0.00199165,0.160826
0.00365161,-0.00528805,0.160826
0.00365224,-0.00528805,0.164469
0.00365287,-0.00858446,0.168113
0.0036535,-0.00528805,0.168113
0.00365413,-0.00199165,0.168113
0.00365476,-0.00199165,0.164469
0.00365539,-0.00199165,0.164469
0.00365602,-0.00528805,0.168113
0.00365665,0.00130476,0.171756
0.00365728,-0.00199165,0.168113
0.00365791,-0.00199165,0.168113
0.00365854,-0.00528805,0.164469
0.00365917,-0.00528805,0.164469
0.0036598,-0.00528805,0.164469
0.00366043,-0.00199165,0.164469
0.00366106,-0.00858446,0.164469
0.00366169,-0.00858446,0.168113
0.00366232,-0.00858446,0.164469
0.00366295,-0.00858446,0.168113
0.00366358,-0.00199165,0.168113
0.00366421,-0.00199165,0.168113
0.00366484,-0.00528805,0.168113
0.00366547,0.00130476,0.164469
0.0036661,-0.00528805,0.168113
0.00366673,-0.00858446,0.168113
0.00366736,-0.0118809,0.171756
0.00366799,-0.0118809,0.175399
0.00366862,-0.0118809,0.168113
0.00366925,-0.0118809,0.168113
0.00366988,-0.00858446,0.171756
0.00367051,-0.00528805,0.168113
0.00367114,-0.00858446,0.164469
0.00367177,-0.00199165,0.164469
0.0036724,-0.00199165,0.171756
0.00367303,-0.00199165,0.171756
0.00367366,-0.00199165,0.164469
0.00367429,-0.00528805,0.168113
0.00367492,-0.00528805,0.168113
0.00367555,-0.00199165,0.168113
0.00367618,-0.00199165,0.168113
0.00367681,-0.00199165,0.168113
0.00367744,0.00130476,0.164469
0.00367807,-0.00199165,0.171756
0.0036787,-0.00528805,0.171756
0.00367933,-0.00528805,0.175399
0.00367996,-0.00858446,0.171756
0.00368059,-0.0118809,0.171756
0.00368122,-0.00858446,0.171756
0.00368185,-0.00858446,0.175399
0.00368248,-0.00528805,0.171756
0.00368311,-0.00528805,0.171756
0.00368374,-0.00528805,0.168113
0.00368437,-0.00528805,0.164469
0.003685,-0.00199165,0.168113
0.00368563,-0.00858446,0.168113
0.00368626,-0.00858446,0.171756
0.00368689,-0.00528805,0.168113
0.00368752,-0.00528805,0.168113
0.00368815,-0.00528805,0.171756
0.00368878,-0.0118809,0.171756
0.00368941,-0.00858446,0.171756
0.00369004,-0.00858446,0.168113
0.00369067,-0.00528805,0.171756
0.0036913,-0.00528805,0.168113
0.00369193,-0.00199165,0.168113
0.00369256,-0.00528805,0.168113
0.00369319,-0.00199165,0.168113
0.00369382,-0.00199165,0.171756
0.00369445,0.00130476,0.168113
0.00369508,-0.00528805,0.168113
0.00369571,-0.00528805,0.171756
0.00369634,-0.00199165,0.171756
0.00369697,0.00130476,0.168113
0.0036976,-0.00199165,0.164469
0.00369823,-0.00199165,0.164469
0.00369886,-0.00199165,0.171756
0.00369949,0.00130476,0.168113
0.00370012,-0.00528805,0.171756
0.00370075,-0.00528805,0.171756
0.00370138,-0.00199165,0.175399
0.00370201,-0.00199165,0.168113
0.00370264,-0.00528805,0.171756
0.00370327,-0.00858446,0.171756
0.0037039,-0.0118809,0.175399
0.00370453,-0.00858446,0.171756
0.00370516,-0.00199165,0.171756
0.00370579,-0.00528805,0.168113
0.00370642,-0.00528805,0.168113
0.00370705,-0.00528805,0.168113
0.00370768,-0.00528805,0.168113
0.00370831,-0.0118809,0.171756
0.00370894,-0.0151773,0.171756
0.00370957,-0.0118809,0.171756
0.0037102,-0.00858446,0.168113
0.00371083,-0.00858446,0.168113
0.00371146,-0.00858446,0.168113
0.00371209,-0.00199165,0.168113
0.00371272,-0.00199165,0.168113
0.00371335,-0.00528805,0.168113
0.00371398,-0.00528805,0.171756
0.00371461,-0.00528805,0.171756
0.00371524,-0.00199165,0.164469
0.00371587,-0.00199165,0.160826
0.0037165,-0.00199165,0.160826
0.00371713,0.00130476,0.168113
0.00371776,0.00130476,0.168113
0.00371839,-0.00528805,0.171756
0.00371902,-0.00199165,0.164469
0.00371965,-0.00199165,0.160826
0.00372028,0.00130476,0.168113
0.00372091,-0.00528805,0.168113
0.00372154,-0.00528805,0.164469
0.00372217,-0.00858446,0.175399
0.0037228,-0.00528805,0.171756
0.00372343,-0.00199165,0.168113
0.00372406,-0.00199165,0.168113
0.00372469,-0.00199165,0.168113
0.00372532,-0.00199165,0.168113
0.00372595,-0.00528805,0.171756
0.00372658,-0.00199165,0.171756
0.00372721,-0.00528805,0.168113
0.00372784,-0.00528805,0.168113
0.00372847,-0.00528805,0.171756
0.0037291,-0.00528805,0.175399
0.00372973,-0.00528805,0.171756
0.00373036,-0.00528805,0.168113
0.00373099,-0.00199165,0.168113
0.00373162,-0.00199165,0.164469
0.00373225,-0.00528805,0.168113
0.00373288,-0.00858446,0.164469
0.00373351,-0.00858446,0.171756
0.00373414,-0.00528805,0.171756
0.00373477,-0.00858446,0.168113
0.0037354,-0.00858446,0.171756
0.00373603,-0.00528805,0.171756
0.00373666,-0.00528805,0.171756
0.00373729,0.00130476,0.171756
0.00373792,0.00130476,0.175399
0.00373855,-0.00199165,0.171756
0.00373918,-0.00199165,0.164469
0.00373981,0.00130476,0.164469
0.00374044,0.00130476,0.168113
0.00374107,-0.00199165,0.168113
0.0037417,-0.00199165,0.164469
0.00374233,-0.00199165,0.164469
0.00374296,-0.00199165,0.168113
0.00374359,-0.00528805,0.168113
0.00374422,0.00130476,0.168113
0.00374485,0.00130476,0.168113
0.00374548,0.00130476,0.168113
0.00374611,0.00130476,0.168113
0.00374674,-0.00199165,0.168113
0.00374737,-0.00528805,0.175399
0.003748,-0.00858446,0.171756
0.00374863,-0.00528805,0.175399
0.00374926,-0.00528805,0.171756
0.00374989,-0.00528805,0.171756
0.00375052,-0.00199165,0.168113
0.00375115,-0.00528805,0.168113
0.00375178,-0.00528805,0.175399
0.00375241,-0.00199165,0.171756
0.00375304,-0.00528805,0.171756
0.00375367,-0.00528805,0.168113
0.0037543,-0.0118809,0.168113
0.00375493,-0.00858446,0.171756
0.00375556,-0.00858446,0.175399
0.00375619,-0.00858446,0.175399
0.00375682,-0.00528805,0.171756
0.00375745,-0.00199165,0.164469
0.00375808,-0.00199165,0.168113
0.00375871,-0.00199165,0.168113
0.00375934,-0.00528805,0.168113
0.00375997,-0.00858446,0.168113
0.0037606,-0.00528805,0.168113
0.00376123,-0.00528805,0.168113
0.00376186,-0.00199165,0.164469
0.00376249,0.00130476,0.168113
0.00376312,-0.00528805,0.168113
0.00376375,-0.00528805,0.171756
0.00376438,-0.00858446,0.168113
0.00376501,-0.00858446,0.175399
0.00376564,-0.00199165,0.175399
0.00376627,0.00130476,0.175399
0.0037669,-0.00199165,0.171756
0.00376753,-0.00199165,0.175399
0.00376816,-0.00199165,0.179043
0.00376879,-0.00528805,0.171756
0.00376942,-0.00858446,0.171756
0.00377005,-0.00528805,0.168113
0.00377068,-0.00528805,0.168113
0.00377131,-0.00528805,0.168113
0.00377194,-0.00528805,0.171756
0.00377257,-0.00528805,0.171756
0.0037732,-0.00528805,0.168113
0.00377383,0.00130476,0.168113
0.00377446,0.00130476,0.171756
0.00377509,0.00130476,0.175399
0.00377572,-0.00528805,0.175399
0.00377635,-0.00528805,0.171756
0.00377698,0.00460117,0.171756
0.00377761,-0.00199165,0.171756
0.00377824,-0.00199165,0.171756
0.00377887,-0.00199165,0.175399
0.0037795,-0.00858446,0.175399
0.00378013,-0.00528805,0.168113
0.00378076,-0.00528805,0.164469
0.00378139,-0.00528805,0.160826
0.00378202,-0.00528805,0.164469
0.00378265,-0.00528805,0.168113
0.00378328,-0.00528805,0.164469
0.00378391,-0.00528805,0.168113
0.00378454,-0.00528805,0.168113
0.00378517,-0.00528805,0.164469
0.0037858,-0.00858446,0.164469
0.00378643,-0.00199165,0.164469
0.00378706,-0.00858446,0.168113
0.00378769,-0.00199165,0.168113
0.00378832,-0.00528805,0.168113
0.00378895,-0.00858446,0.168113
0.00378958,-0.00199165,0.171756
0.00379021,-0.00199165,0.168113
0.00379084,-0.00199165,0.168113
0.00379147,-0.00199165,0.168113
0.0037921,0.00130476,0.168113
0.00379273,-0.00199165,0.175399
0.00379336,0.00130476,0.175399
0.00379399,-0.00199165,0.175399
0.00379462,-0.00199165,0.171756
0.00379525,-0.00199165,0.168113
0.00379588,-0.00528805,0.171756
0.00379651,-0.00199165,0.171756
0.00379714,-0.00528805,0.171756
0.00379777,-0.00858446,0.164469
0.0037984,-0.00528805,0.171756
0.00379903,-0.00528805,0.171756
0.00379966,-0.00528805,0.168113
0.00380029,-0.00858446,0.175399
0.00380092,-0.00858446,0.171756
0.00380155,-0.00199165,0.175399
0.00380218,-0.00199165,0.175399
0.00380281,-0.00199165,0.175399
0.00380344,-0.00528805,0.175399
0.00380407,0.00130476,0.175399
0.0038047,-0.00199165,0.175399
0.00380533,-0.00528805,0.179043
0.00380596,0.00130476,0.175399
0.00380659,0.00130476,0.171756
0.00380722,-0.00528805,0.168113
0.00380785,0.00130476,0.164469
0.00380848,-0.00199165,0.168113
0.00380911,-0.00199165,0.168113
0.00380974,-0.00528805,0.171756
0.00381037,-0.00528805,0.171756
0.003811,-0.00199165,0.171756
0.00381163,-0.00528805,0.171756
0.00381226,-0.00528805,0.171756
0.00381289,-0.00528805,0.168113
0.00381352,-0.00199165,0.168113
0.00381415,-0.00199165,0.168113
0.00381478,-0.00858446,0.168113
0.00381541,-0.00528805,0.168113
0.00381604,-0.00199165,0.175399
0.00381667,-0.00199165,0.171756
0.0038173,-0.00528805,0.164469
0.00381793,-0.00528805,0.168113
0.00381856,-0.00858446,0.168113
0.00381919,-0.00528805,0.164469
0.00381982,-0.00199165,0.160826
0.00382045,-0.00199165,0.168113
0.00382108,-0.00528805,0.171756
0.00382171,-0.00199165,0.171756
0.00382234,-0.00199165,0.171756
0.00382297,-0.00528805,0.168113
0.0038236,-0.00528805,0.171756
0.00382423,-0.00858446,0.171756
0.00382486,-0.00199165,0.175399
0.00382549,0.00460117,0.168113
0.00382612,-0.00199165,0.164469
0.00382675,-0.00199165,0.168113
0.00382738,-0.00199165,0.171756
0.00382801,-0.00199165,0.179043
0.00382864,-0.00199165,0.171756
0.00382927,-0.00199165,0.171756
0.0038299,-0.00199165,0.171756
0.00383053,-0.00199165,0.168113
0.00383116,-0.00528805,0.168113
0.00383179,-0.00199165,0.164469
0.00383242,-0.00199165,0.175399
0.00383305,-0.00199165,0.171756
0.00383368,-0.00199165,0.168113
0.00383431,-0.00528805,0.168113
0.00383494,-0.00199165,0.171756
0.00383557,0.00130476,0.171756
0.0038362,0.00130476,0.168113
0.00383683,-0.00199165,0.168113
0.00383746,-0.00199165,0.168113
0.00383809,-0.00199165,0.168113
0.00383872,-0.00528805,0.168113
0.00383935,-0.00199165,0.168113
0.00383998,0.00130476,0.171756
0.00384061,-0.00199165,0.171756
0.00384124,-0.00199165,0.168113
0.00384187,0.00130476,0.168113
0.0038425,0.00130476,0.168113
0.00384313,-0.00528805,0.164469
0.00384376,-0.00528805,0.168113
0.00384439,-0.00199165,0.175399
0.00384502,-0.00199165,0.179043
0.00384565,0.00130476,0.179043
0.00384628,-0.00528805,0.171756
0.00384691,-0.00528805,0.175399
0.00384754,-0.00199165,0.175399
0.00384817,-0.00199165,0.168113
0.0038488,-0.00528805,0.168113
0.00384943,-0.00528805,0.164469
0.00385006,-0.00528805,0.164469
0.00385069,-0.00528805,0.171756
0.00385132,-0.00199165,0.171756
0.00385195,0.00460117,0.168113
0.00385258,0.00460117,0.171756
0.00385321,0.00130476,0.171756
0.00385384,-0.00199165,0.175399
0.00385447,-0.00199165,0.171756
0.0038551,0.00130476,0.171756
0.00385573,-0.00528805,0.171756
0.00385636,-0.00528805,0.168113
0.00385699,0.00460117,0.168113
0.00385762,-0.00528805,0.164469
0.00385825,-0.00528805,0.168113
0.00385888,-0.00858446,0.171756
0.00385951,-0.00199165,0.175399
0.00386014,-0.00199165,0.179043
0.00386077,-0.00528805,0.175399
0.0038614,0.00130476,0.168113
0.00386203,0.00130476,0.168113
0.00386266,0.00460117,0.171756
0.00386329,0.00130476,0.171756
0.00386392,-0.00199165,0.171756
0.00386455,-0.00199165,0.168113
0.00386518,-0.00199165,0.164469
0.00386581,-0.00199165,0.171756
0.00386644,0.00130476,0.179043
0.00386707,-0.00199165,0.175399
0.0038677,0.00130476,0.179043
0.00386833,0.00130476,0.179043
0.00386896,-0.00199165,0.171756
0.00386959,-0.00528805,0.168113
0.00387022,-0.00528805,0.168113
0.00387085,-0.00199165,0.175399
0.00387148,-0.00199165,0.171756
0.00387211,0.00130476,0.168113
0.00387274,-0.00199165,0.168113
0.00387337,0.00130476,0.168113
0.003874,0.00130476,0.171756
0.00387463,0.00130476,0.171756
0.00387526,0.00130476,0.164469
0.00387589,0.00130476,0.164469
0.00387652,-0.00528805,0.168113
0.00387715,0.00130476,0.168113
0.00387778,0.00130476,0.164469
0.00387841,-0.00199165,0.168113
0.00387904,-0.00528805,0.168113
0.00387967,-0.00528805,0.168113
0.0038803,-0.00528805,0.160826
0.00388093,-0.00528805,0.160826
0.00388156,-0.00528805,0.164469
0.00388219,-0.00199165,0.171756
0.00388282,-0.00199165,0.168113
0.00388345,-0.00528805,0.171756
0.00388408,-0.00199165,0.171756
0.00388471,-0.00199165,0.171756
0.00388534,-0.00199165,0.168113
0.00388597,-0.00199165,0.164469
0.0038866,-0.00528805,0.168113
0.00388723,-0.00199165,0.171756
0.00388786,-0.00528805,0.175399
0.00388849,-0.00528805,0.175399
0.00388912,-0.00199165,0.175399
0.00388975,-0.00528805,0.175399
0.00389038,-0.00528805,0.175399
0.00389101,-0.00528805,0.179043
0.00389164,-0.00858446,0.175399
0.00389227,-0.00528805,0.175399
0.0038929,-0.00199165,0.179043
0.00389353,-0.00199165,0.175399
0.00389416,-0.00199165,0.175399
0.00389479,-0.00199165,0.168113
0.00389542,0.00130476,0.171756
0.00389605,-0.00199165,0.171756
0.00389668,-0.00528805,0.171756
0.00389731,-0.00199165,0.171756
0.00389794,-0.00199165,0.171756
0.00389857,-0.00528805,0.168113
0.0038992,-0.00858446,0.168113
0.00389983,-0.00528805,0.168113
0.00390046,-0.00528805,0.168113
0.00390109,-0.00199165,0.171756
0.00390172,-0.00528805,0.171756
0.00390235,-0.00858446,0.175399
0.00390298,-0.00528805,0.168113
0.00390361,-0.00199165,0.168113
0.00390424,0.00130476,0.168113
0.00390487,-0.00199165,0.164469
0.0039055,-0.00528805,0.168113
0.00390613,-0.00528805,0.168113
0.00390676,-0.00199165,0.168113
0.00390739,-0.00199165,0.168113
0.00390802,-0.00199165,0.168113
0.00390865,-0.00199165,0.171756
0.00390928,-0.00528805,0.168113
0.00390991,-0.00528805,0.171756
0.00391054,0.00130476,0.168113
0.00391117,0.00460117,0.168113
0.0039118,0.00130476,0.171756
0.00391243,-0.00199165,0.168113
0.00391306,-0.00528805,0.171756
0.00391369,-0.00528805,0.168113
0.00391432,0.00130476,0.171756
0.00391495,-0.00199165,0.175399
0.00391558,-0.00858446,0.171756
0.00391621,-0.00858446,0.171756
0.00391684,-0.00858446,0.171756
0.00391747,-0.00858446,0.171756
0.0039181,-0.00528805,0.168113
0.00391873,-0.00199165,0.171756
0.00391936,0.00130476,0.171756
0.00391999,-0.00199165,0.168113
0.00392062,-0.00199165,0.164469
0.00392125,-0.00528805,0.168113
0.00392188,-0.00528805,0.171756
0.00392251,0.00130476,0.164469
0.00392314,0.00130476,0.164469
0.00392377,-0.00528805,0.171756
0.0039244,-0.00199165,0.168113
0.00392503,0.00130476,0.168113
0.00392566,0.00130476,0.164469
0.00392629,-0.00528805,0.164469
0.00392692,-0.0118809,0.168113
0.00392755,-0.00858446,0.164469
0.00392818,-0.00528805,0.171756
0.00392881,-0.00528805,0.168113
0.00392944,-0.00199165,0.164469
0.00393007,-0.00199165,0.164469
0.0039307,-0.00199165,0.168113
0.00393133,-0.00199165,0.168113
0.00393196,-0.00199165,0.175399
0.00393259,-0.00199165,0.171756
0.00393322,-0.00199165,0.168113
0.00393385,-0.00199165,0.168113
0.00393448,-0.00199165,0.168113
0.00393511,0.00130476,0.175399
0.00393574,-0.00199165,0.175399
0.00393637,0.00130476,0.171756
0.003937,-0.00199165,0.168113
0.00393763,-0.00199165,0.175399
0.00393826,-0.00199165,0.179043
0.00393889,-0.00199165,0.175399
0.00393952,-0.00199165,0.171756
0.00394015,-0.00199165,0.168113
0.00394078,-0.00199165,0.171756
0.00394141,-0.00528805,0.168113
0.00394204,-0.00858446,0.171756
0.00394267,-0.00199165,0.168113
0.0039433,0.00130476,0.168113
0.00394393,-0.00199165,0.164469
0.00394456,-0.00528805,0.168113
0.00394519,0.00130476,0.171756
0.00394582,0.00130476,0.171756
0.00394645,-0.00199165,0.175399
0.00394708,-0.00199165,0.175399
0.00394771,-0.00528805,0.171756
0.00394834,-0.00199165,0.168113
0.00394897,-0.00199165,0.168113
0.0039496,-0.00199165,0.171756
0.00395023,-0.00199165,0.171756
0.00395086,-0.00199165,0.168113
0.00395149,-0.00199165,0.164469
0.00395212,0.00460117,0.164469
0.00395275,0.00130476,0.160826
0.00395338,0.00130476,0.164469
0.00395401,0.00130476,0.168113
0.00395464,-0.00528805,0.168113
0.00395527,-0.00528805,0.168113
0.0039559,-0.00199165,0.171756
0.00395653,-0.00528805,0.171756
0.00395716,-0.00199165,0.175399
0.00395779,-0.00199165,0.175399
0.00395842,0.00130476,0.171756
0.00395905,-0.00199165,0.164469
0.00395968,-0.00199165,0.164469
0.00396031,-0.00199165,0.171756
0.00396094,-0.00199165,0.168113
0.00396157,-0.00528805,0.164469
0.0039622,0.00130476,0.168113
0.00396283,0.00130476,0.168113
0.00396346,-0.00199165,0.168113
0.00396409,0.00130476,0.168113
0.00396472,-0.00528805,0.175399
0.00396535,0.0969006,3.50534
0.00396598,0.10679,3.96804
0.00396661,0.10679,3.97168
0.00396724,0.110086,3.96804
0.00396787,0.123272,3.96075
0.0039685,0.139754,3.96075
0.00396913,0.149643,3.94982
0.00396976,0.156236,3.95346
0.00397039,0.1892,3.95346
0.00397102,0.258425,3.94982
0.00397165,0.330946,3.94982
0.00397228,0.380392,3.94618
0.00397291,0.403467,3.94618
0.00397354,0.419949,3.94982
0.00397417,0.479284,3.94982
0.0039748,0.558398,3.94618
0.00397543,0.614437,3.94253
0.00397606,0.634215,3.94982
0.00397669,0.634215,3.94982
0.00397732,0.647401,3.94618
0.00397795,0.683662,3.95346
0.00397858,0.700144,3.95346
0.00397921,0.70344,3.95346
0.00397984,0.736404,3.95346
0.00398047,0.805629,3.95346
0.0039811,0.851778,3.95346
0.00398173,0.86826,3.95346
0.00398236,0.904521,3.95346
0.00398299,1.03967,3.94618
0.00398362,1.21109,3.94982
0.00398425,1.32317,3.94618
0.00398488,1.36272,3.94618
0.00398551,1.41876,3.94618
0.00398614,1.61984,3.94618
0.00398677,1.90663,3.94253
0.0039874,2.14067,3.94618
0.00398803,2.2066,3.94253
0.00398866,2.14727,3.94253
0.00398929,2.27583,3.94253
0.00398992,2.5791,3.93889
0.00399055,2.92192,3.93889
0.00399118,3.13619,3.9316
0.00399181,3.09993,3.9316
0.00399244,3.04389,3.93889
0.00399307,3.22519,3.94253
0.0039937,3.53506,3.93525
0.00399433,3.75921,3.92796
0.00399496,3.72625,3.92796
0.00399559,3.57132,3.92796
0.00399622,3.53835,3.92796
0.00399685,3.69328,3.92432
0.00399748,3.7724,3.92432
0.00399811,3.75592,3.92432
0.00399874,3.65373,3.92432
0.00399937,3.50209,3.92796
0.004,3.52517,3.92432
